Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,lat,lon,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,CHASE CENTER P2 ZONE 2-3 17,191 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.767795,-122.388408,2025-12-12,325393,2025-12-12 02:17:21 UTC,,,,2024-01-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 2-3 04,151 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768304,-122.388505,2025-12-12,325394,2025-12-12 02:17:21 UTC,,,,2024-01-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 2-3 09,1 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.767981,-122.388472,2025-12-12,325395,2025-12-12 02:17:22 UTC,,,,2024-01-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 2-3 08,1601 3rd St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768049,-122.388515,2025-12-12,325396,2025-12-12 02:17:23 UTC,,,,2024-01-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HILLS PLAZA HP EV 2,345 Spear St,,San Francisco,CA,94105.0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,37.789776,-122.389882,2025-12-12,326556,2025-12-12 02:17:01 UTC,,,,2024-01-25,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HILLS PLAZA HP EV 1,345 Spear St,,San Francisco,CA,94105.0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,37.789815,-122.389885,2025-12-12,326557,2025-12-12 02:17:01 UTC,,,,2024-01-25,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,VENUE 2,1155 4th St,"Located on the second level of the garage, parking spaces 10 & 11",San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.773308,-122.391181,2025-12-12,328448,2025-12-12 00:49:24 UTC,,,,2024-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,VENUE 1,1155 4th St,"Located on the second level of the garage, parking spaces 12 & 13",San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.773302,-122.391227,2025-12-12,328449,2025-12-12 00:49:46 UTC,,,,2024-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SFSTATE LOT 02 20,2 Varela Ave,Stations are in Lot 2,San Francisco,CA,94132.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.721019,-122.475978,2025-12-12,329521,2025-12-12 02:19:11 UTC,,,,2024-02-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SFSTATE LOT 02 21,2 Varela Ave,Stations are in Lot 2,San Francisco,CA,94132.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.721041,-122.476185,2025-12-12,329719,2025-12-12 02:19:12 UTC,,,,2024-03-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF-SFMTA SUTTER 6,444 Stockton St,,San Francisco,CA,94108.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.789824,-122.40682,2025-12-12,332559,2025-12-12 02:12:40 UTC,,,,2024-04-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Columbia REIT - Parking Garage 650 California St,650 California Street,,San Francisco,CA,94108.0,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,37.7931766192203,-122.405273191155,2025-12-12,332600,2025-12-12 00:09:07 UTC,,,,2024-04-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,La Galleria Residences,900 Bush St,,San Francisco,CA,94109.0,,949-945-2000,E,,Public,24 hours daily,,,,,,1.0,,,EVGATEWAY,https://evgateway.com,GPS,37.7898633,-122.414772,2025-12-09,334000,2025-12-09 05:32:09 UTC,,,,2023-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,WashingtonTowers,2190 Washington St,,San Francisco,CA,94109.0,,844-798-2438,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,37.7921,-122.43,,341673,2025-05-15 19:44:19 UTC,P,,,2024-05-15,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,Kissing St Garage,135 Kissling St,,San Francisco,CA,94103.0,,844-226-3873,E,,Public,,,,,,,2.0,,,ABM,https://info.abm.com/SimplifyEV,GPS,37.7719898,-122.4152867,2025-12-11,350361,2025-12-11 04:24:10 UTC,,,,2024-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Volvo San Francisco,1525 Howard St,,San Francisco,CA,94103.0,,844-226-3873,E,,Public,,,,,,,2.0,,,ABM,https://info.abm.com/SimplifyEV,GPS,37.7720226,-122.4159858,2025-12-11,350364,2025-12-11 04:24:11 UTC,,,,2024-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,501 SECOND 501 SECOND ST,501 2nd St,,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.783127,-122.393015,2025-12-12,353507,2025-12-12 01:18:49 UTC,,,,2024-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Market Square,1355 Market St,The garage entrance is located off Jessie St.,San Francisco,CA,94103.0,,415-861-2280,E,,Public,6am-12am M-F,ANDROID_PAY APPLE_PAY CREDIT,,,,,12.0,1.0,,Non-Networked,,200-8,37.77712,-122.41647,2024-09-12,354410,2025-02-12 00:16:32 UTC,P,,,2024-01-01,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,$5 minimum flat rate,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,Chargie - 11667,1635 Divisadero St,,San Francisco,CA,94115.0,,800-266-0027,E,,Public,24 hours daily,,,,,,40.0,,,CHARGIE,https://www.chargie.com,200-8,37.78465,-122.43997,2024-10-11,355882,2025-12-03 16:56:04 UTC,P,,,2024-06-23,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,Three Embarcadero Center 2,"Three Embarcadero Center, A Level Parking",,San Francisco,CA,94111.0,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,37.7951389,-122.3973611,2025-12-12,355885,2025-12-12 00:30:15 UTC,,,,2018-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Ridge Reef Properties - Parking Lot,3115 Mission Street,,San Francisco,CA,94110.0,,888-998-2546,E,,Public,24 hours daily,,,,,,1.0,,,Blink Network,https://blinkcharging.com,GPS,37.7475747,-122.418267,2025-12-12,356234,2025-12-12 00:34:10 UTC,,,,2023-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,GARAGE 1,601 Montgomery Street,Garage,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.794932,-122.40364,2025-12-12,357148,2025-12-12 02:28:43 UTC,,,,2024-09-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,GARAGE 2,601 Montgomery Street,Garage,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.794934,-122.403639,2025-12-12,357149,2025-12-12 02:28:43 UTC,,,,2024-09-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Hyatt Regency SOMA - Tesla Destination,50 3rd St.,,San Francisco,CA,94103.0,,877-798-3752,E,,Public,,,,,,,12.0,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.786604,-122.403161,2024-07-01,358824,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,
ELEC,Luma Hotel - Tesla Destination,100 Channel Street,,San Francisco,CA,94158.0,,877-798-3752,E,,Public,,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.77466,-122.3902,2024-07-01,359098,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,
ELEC,Galleria Park Hotel - Tesla Destination,191 Sutter St.,,San Francisco,CA,94104.0,,877-798-3752,E,,Public,,,,,,,6.0,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.789651,-122.403558,2024-07-01,359259,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 2-3 07,1601 3rd St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768075,-122.388505,2025-12-12,372395,2025-12-12 02:17:21 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 2-3 11,1 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.767964,-122.38843,2025-12-12,372396,2025-12-12 02:17:26 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 1 28,1699 3rd St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.767947,-122.388848,2025-12-12,372397,2025-12-12 02:17:47 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 1 24,151 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768176,-122.388869,2025-12-12,372398,2025-12-12 02:17:47 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 1 23,151 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768159,-122.388837,2025-12-12,372399,2025-12-12 02:17:47 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 1 26,1699 3rd St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768024,-122.388859,2025-12-12,372400,2025-12-12 02:17:47 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 1 27,1601 3rd St,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768058,-122.388826,2025-12-12,372401,2025-12-12 02:17:48 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 1 22,1 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.769109,-122.386509,2025-12-12,372402,2025-12-12 02:17:48 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 2-3 02,151 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768533,-122.388505,2025-12-12,372403,2025-12-12 02:17:53 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 2-3 01,151 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768617,-122.388505,2025-12-12,372404,2025-12-12 02:17:53 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 2-3 13,191 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.767803,-122.388472,2025-12-12,372405,2025-12-12 02:18:15 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 2-3 14,1 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.767888,-122.38844,2025-12-12,372406,2025-12-12 02:18:21 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER P2 ZONE 2-3 12,1 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.76793,-122.388462,2025-12-12,372407,2025-12-12 02:18:21 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER PLAYERS LOT 02,1 Warriors Way,BBOPS Area B,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.76842,-122.386604,2025-12-12,372558,2025-12-12 02:32:12 UTC,,,,2024-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER PLAYERS LOT 05,7 Warriors Way,BBOPS Area B,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768684,-122.386807,2025-12-12,372559,2025-12-12 02:32:12 UTC,,,,2024-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER PLAYERS LOT 07,7 Warriors Way,BBOPS Area B,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768695,-122.387003,2025-12-12,372560,2025-12-12 02:32:12 UTC,,,,2024-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER PLAYERS LOT 10,99 Warriors Way,BBOPS Area B,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768701,-122.387506,2025-12-12,372561,2025-12-12 02:32:12 UTC,,,,2024-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER PLAYERS LOT 06,7 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768716,-122.386943,2025-12-12,372641,2025-12-12 02:32:12 UTC,,,,2024-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CHASE CENTER PLAYERS LOT 09,151 Warriors Way,,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.768678,-122.387207,2025-12-12,372642,2025-12-12 02:32:12 UTC,,,,2024-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS ILLINOIS 3-2,590 Illinois St,Third closest station from elevator,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764635,-122.388383,2025-12-12,374603,2025-12-12 02:32:16 UTC,,,,2024-12-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS ILLINOIS 3-1,590 Illinois St,Fourth closest station from elevator,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764667,-122.388432,2025-12-12,374604,2025-12-12 02:32:24 UTC,,,,2024-12-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS ILLINOIS 3-3,590 Illinois St,Second closest station from elevator,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764953,-122.388552,2025-12-12,374605,2025-12-12 02:32:26 UTC,,,,2024-12-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS ILLINOIS 3-4,590 Illinois St,Third closest station from elevator,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764888,-122.388358,2025-12-12,374790,2025-12-12 02:32:17 UTC,,,,2025-01-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS ILLINOIS 3-5,590 Illinois St,Closest station from elevator,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764844,-122.38809,2025-12-12,374791,2025-12-12 02:32:27 UTC,,,,2025-01-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,1080EV GLENN RISSO,1056 Chestnut St,,San Francisco,CA,94109.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.803045,-122.420984,2025-12-12,375302,2025-12-12 02:33:26 UTC,,,,2025-01-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,IC SF B2 EVC 3,440 Stevenson St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.783046,-122.408627,2025-12-12,375376,2025-12-12 02:31:17 UTC,,,,2025-01-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,IC SF B2 EVC 2,440 Stevenson St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,37.783176,-122.409679,2025-12-12,375509,2025-12-12 02:31:17 UTC,,,,2025-01-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,IC SF B2 EVC 1,440 Stevenson St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,37.783253,-122.409342,2025-12-12,375539,2025-12-12 02:33:58 UTC,,,,2025-01-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS 4C-4D,590 Illinois Street,Second closest station from elevator,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764768,-122.388412,2025-12-12,375573,2025-12-12 02:32:16 UTC,,,,2025-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF STEAM Building,75 Frida Kahlo Way,,San Francisco,CA,94112.0,,888-998-2546,E,,Public,24 hours daily,,,,,,4.0,,,Blink Network,https://blinkcharging.com,GPS,37.7266184469977,-122.453196276468,2025-12-12,376077,2025-12-12 00:15:54 UTC,,,,2024-12-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,222 GARAGE 222 EV2,222 Second Street,222 Garage,San Francisco,CA,94105.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.786607,-122.398253,2025-12-12,376082,2025-12-12 00:54:47 UTC,,,,2025-01-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,222 GARAGE 222 EV,222 2nd St,222 Garage,San Francisco,CA,94105.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.786581,-122.398307,2025-12-12,376083,2025-12-12 00:54:53 UTC,,,,2025-01-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,The Gateway,460 Davis Ct,,San Francisco,CA,94111.0,,1-800-636-0986,E,,Public,,,,,,,6.0,,,CHARGELAB,https://chargelab.co,GPS,37.79699177,-122.39813176,2025-07-21,377476,2025-07-21 04:28:50 UTC,,,,2025-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
ELEC,ST. IGNATIUS STATION 08,2001 37th Ave,,San Francisco,CA,94116.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.74894,-122.495828,2025-12-12,383756,2025-12-12 01:17:28 UTC,,,,2025-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ST. IGNATIUS STATION 05,2001 37th Ave,,San Francisco,CA,94116.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.748842,-122.495899,2025-12-12,383757,2025-12-12 01:17:28 UTC,,,,2025-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ST. IGNATIUS STATION 07,2001 37th Ave,,San Francisco,CA,94116.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.748938,-122.495788,2025-12-12,383758,2025-12-12 01:17:28 UTC,,,,2025-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ST. IGNATIUS STATION 11,2001 37th Ave,,San Francisco,CA,94116.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.748932,-122.495917,2025-12-12,383759,2025-12-12 01:17:28 UTC,,,,2025-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ST. IGNATIUS STATION 03,2001 37th Ave,Ground Floor,San Francisco,CA,94116.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.748849,-122.49582,2025-12-12,383760,2025-12-12 01:17:29 UTC,,,,2025-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
